symbol,description,Date,Value,src
OPEC/ORB,Petroleo OPEC,2015-02-11,52.21,Quandl
OPEC/ORB,Petroleo OPEC,2015-02-10,53.14,Quandl
OPEC/ORB,Petroleo OPEC,2015-02-09,53.58,Quandl
OPEC/ORB,Petroleo OPEC,2015-02-06,53.36,Quandl
OPEC/ORB,Petroleo OPEC,2015-02-05,50.81,Quandl
OPEC/ORB,Petroleo OPEC,2015-02-04,52.22,Quandl
OPEC/ORB,Petroleo OPEC,2015-02-03,51.77,Quandl
OPEC/ORB,Petroleo OPEC,2015-02-02,48.19,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-30,44.83,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-29,43.88,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-28,44.08,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-27,43.24,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-26,42.9,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-23,43.69,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-22,43.05,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-21,43.25,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-20,43.04,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-19,43.87,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-16,43.4,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-15,43.14,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-14,41.65,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-13,41.5,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-12,43.55,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-09,45.19,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-08,45.68,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-07,44.79,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-06,46.57,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-05,48.87,Quandl
OPEC/ORB,Petroleo OPEC,2015-01-02,51.78,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-31,52,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-30,52.39,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-29,54.44,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-26,56.14,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-24,56.03,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-23,55.59,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-22,56.9,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-19,55.52,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-18,56.3,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-17,55.64,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-16,55.91,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-15,57.92,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-12,58.65,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-11,60.5,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-10,61.35,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-09,62.33,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-08,63.78,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-05,65.32,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-04,66.27,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-03,67.31,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-02,68.13,Quandl
OPEC/ORB,Petroleo OPEC,2014-12-01,66.44,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-28,68.89,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-27,70.8,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-26,73.7,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-25,74.28,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-24,75.7,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-21,75.42,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-20,74.03,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-19,74.05,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-18,74.36,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-17,73.9,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-14,73.47,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-13,75.15,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-12,76.96,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-11,77.27,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-10,78.98,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-07,78.67,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-06,78.27,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-05,78.11,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-04,78.67,Quandl
OPEC/ORB,Petroleo OPEC,2014-11-03,80.64,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-31,81.97,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-30,82.79,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-29,83.24,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-28,82.44,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-27,82.37,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-24,82.48,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-23,81.67,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-22,81.94,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-21,82.09,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-20,82.37,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-17,83.19,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-16,81.17,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-15,81.89,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-14,85.14,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-13,85.93,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-10,86.43,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-09,88.27,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-08,88.32,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-07,89.37,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-06,90.4,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-03,90.33,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-02,90.4,Quandl
OPEC/ORB,Petroleo OPEC,2014-10-01,92.19,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-30,94.17,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-29,94.54,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-26,94.13,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-25,94.25,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-24,94.18,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-23,94.31,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-22,94.37,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-19,94.44,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-18,95.19,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-17,95.84,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-16,95.3,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-15,94.68,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-12,95.68,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-11,95.35,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-10,95.93,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-09,96.99,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-08,97,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-05,98.38,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-04,99.15,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-03,98.66,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-02,98.95,Quandl
OPEC/ORB,Petroleo OPEC,2014-09-01,100.1,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-29,99.99,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-28,99.97,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-27,100.06,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-26,99.82,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-25,99.09,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-22,99.19,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-21,99.03,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-20,99.52,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-19,98.93,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-18,99.42,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-15,99.94,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-14,100.99,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-13,100.88,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-12,101.66,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-11,102.29,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-08,103.1,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-07,102.22,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-06,102.05,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-05,102.23,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-04,102.58,Quandl
OPEC/ORB,Petroleo OPEC,2014-08-01,102.89,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-31,103.6,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-30,105.21,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-29,105.44,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-28,105.11,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-25,105.31,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-24,105.22,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-23,105.3,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-22,105.74,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-21,105.07,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-18,105.54,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-17,105.04,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-16,104.44,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-15,103.65,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-14,104.12,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-11,104.87,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-10,105.16,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-09,105.49,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-08,106.25,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-07,106.89,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-04,107.34,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-03,107.17,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-02,108.35,Quandl
OPEC/ORB,Petroleo OPEC,2014-07-01,108.68,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-30,108.59,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-27,109.17,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-26,109.38,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-25,109.63,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-24,109.62,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-23,110.3,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-20,110.48,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-19,110.26,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-18,109.6,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-17,108.81,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-16,109.09,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-13,109.31,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-12,107.46,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-11,106.02,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-10,105.89,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-09,105.72,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-06,105.38,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-05,104.73,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-04,105.56,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-03,105.14,Quandl
OPEC/ORB,Petroleo OPEC,2014-06-02,105.6,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-30,105.91,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-29,106.45,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-28,106.35,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-27,106.79,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-26,106.73,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-23,106.92,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-22,107,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-21,106.82,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-20,106.18,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-19,106.43,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-16,105.95,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-15,105.66,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-14,105.62,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-13,104.5,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-12,104.21,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-09,104.46,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-08,103.94,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-07,103.68,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-06,103.69,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-05,104.35,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-02,104.25,Quandl
OPEC/ORB,Petroleo OPEC,2014-05-01,103.77,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-30,103.95,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-29,104.95,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-28,105.43,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-25,105.37,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-24,105.2,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-23,104.99,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-22,105.19,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-21,105.34,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-17,105.53,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-16,106.06,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-15,105.21,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-14,104.81,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-11,104.07,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-10,104.33,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-09,104.22,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-08,103.16,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-07,102.16,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-04,103.12,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-03,101.57,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-02,101.72,Quandl
OPEC/ORB,Petroleo OPEC,2014-04-01,103.25,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-31,104.08,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-28,104.27,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-27,103.79,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-26,103.62,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-25,103.39,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-24,103.13,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-21,103.3,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-20,102.37,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-19,103.16,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-18,103.29,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-17,103.85,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-14,103.83,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-13,103.71,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-12,103.75,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-11,104.38,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-10,104.48,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-07,104.98,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-06,104.37,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-05,105.24,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-04,106.3,Quandl
OPEC/ORB,Petroleo OPEC,2014-03-03,107.8,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-28,105.92,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-27,106.1,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-26,106.49,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-25,106.55,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-24,106.7,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-21,106.68,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-20,106.79,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-19,107.15,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-18,106.53,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-17,106.11,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-14,105.58,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-13,105.27,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-12,105.46,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-11,105.3,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-10,105.52,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-07,104.41,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-06,103.34,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-05,102.63,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-04,102.55,Quandl
OPEC/ORB,Petroleo OPEC,2014-02-03,102.55,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-31,104.45,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-30,105.09,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-29,104.57,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-28,104.67,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-27,104.62,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-24,105.04,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-23,106.11,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-22,105.62,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-21,105.26,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-20,104.17,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-17,103.98,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-16,104.39,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-15,104.28,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-14,103.92,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-13,103.93,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-10,104.09,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-09,104.28,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-08,104.43,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-07,104.51,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-06,104.33,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-03,104.99,Quandl
OPEC/ORB,Petroleo OPEC,2014-01-02,106.85,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-31,107.94,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-30,108.57,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-27,109.35,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-24,108.76,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-23,108.73,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-20,108.15,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-19,107.49,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-18,106.74,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-17,106.57,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-16,106.92,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-13,105.95,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-12,106.96,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-11,106.81,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-10,106.83,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-09,107.72,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-06,108,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-05,108.22,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-04,108.92,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-03,108.08,Quandl
OPEC/ORB,Petroleo OPEC,2013-12-02,106.74,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-29,107.07,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-28,107.34,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-27,107.14,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-26,107.36,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-25,106.07,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-22,106.73,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-21,105.4,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-20,104.58,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-19,105.02,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-18,105.04,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-15,105.24,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-14,104.67,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-13,103.52,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-12,103.6,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-11,103.39,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-08,102.12,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-07,102.64,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-06,103.82,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-05,103.83,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-04,104.22,Quandl
OPEC/ORB,Petroleo OPEC,2013-11-01,105.53,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-31,106.75,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-30,106.31,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-29,106.36,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-28,105.75,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-25,104.97,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-24,105.57,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-23,106.34,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-22,106.77,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-21,106.76,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-18,106.54,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-17,107.02,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-16,107.19,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-15,107.64,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-14,108,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-11,108.15,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-10,107.69,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-09,106.94,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-08,107.36,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-07,106.45,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-04,106.94,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-03,106.79,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-02,106.08,Quandl
OPEC/ORB,Petroleo OPEC,2013-10-01,105.42,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-30,105.61,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-27,106.47,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-26,106.34,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-25,106.53,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-24,105.8,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-23,106.52,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-20,107.34,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-19,108.4,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-18,107.26,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-17,107.64,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-16,109.04,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-13,109.87,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-12,109.83,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-11,109.4,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-10,109.26,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-09,111.39,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-06,112.1,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-05,111.47,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-04,111.55,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-03,111.2,Quandl
OPEC/ORB,Petroleo OPEC,2013-09-02,110.32,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-30,111.55,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-29,112.8,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-28,112.25,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-27,109.28,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-26,108.36,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-23,108.25,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-22,107.58,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-21,106.95,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-20,107.06,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-19,107.83,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-16,107.8,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-15,107.96,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-14,106.69,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-13,106.75,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-12,105.27,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-09,104.94,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-08,104.47,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-07,104.89,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-06,105.56,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-05,106.43,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-02,106.65,Quandl
OPEC/ORB,Petroleo OPEC,2013-08-01,106.1,Quandl
OPEC/ORB,Petroleo OPEC,2013-07-31,104.97,Quandl
OPEC/ORB,Petroleo OPEC,2013-07-30,104.92,Quandl
OPEC/ORB,Petroleo OPEC,2013-07-29,105.21,Quandl
OPEC/ORB,Petroleo OPEC,2013-07-26,105.1,Quandl
OPEC/ORB,Petroleo OPEC,2013-07-25,105.28,Quandl
